1	0.000003
2	0.000002
3	0.000002
4	0.000002
5	0.000002
6	0.000002
7	0.000002
8	0.000002
9	0.000003
10	0.000003
11	0.000003
12	0.000002
13	0.000002
14	0.000002
15	0.000002
16	0.000002
17	0.000002
18	0.000002
19	0.000003
20	0.000003
21	0.000002
22	0.000002
23	0.000002
24	0.000002
25	0.000002
26	0.000002
27	0.000002
28	0.000002
29	0.000002
30	0.000003
31	0.000002
32	0.000002
33	0.000002
34	0.000002
35	0.000002
36	0.000002
37	0.000002
38	0.000002
39	0.000002
40	0.000002
41	0.000002
42	0.000002
43	0.000002
44	0.000002
45	0.000002
46	0.000002
47	0.000002
48	0.000002
49	0.000002
50	0.000002
51	0.000002
52	0.000002
53	0.000002
54	0.000002
55	0.000002
56	0.000002
57	0.000002
58	0.000002
59	0.000002
60	0.000002
61	0.000002
62	0.000002
63	0.000002
64	0.000002
65	0.000002
66	0.000002
67	0.000002
68	0.000002
69	0.000002
70	0.000002
71	0.000002
72	0.000002
73	0.000002
74	0.000002
75	0.000002
76	0.000002
77	0.000002
78	0.000002
79	0.000002
80	0.000003
81	0.000003
82	0.000003
83	0.000002
84	0.000002
85	0.000002
86	0.000002
87	0.000002
88	0.000002
89	0.000003
90	0.000003
91	0.000003
92	0.000003
93	0.000002
94	0.000002
95	0.000002
96	0.000002
97	0.000002
98	0.000003
99	0.000003
100	0.000003
101	0.000003
102	0.000002
103	0.000002
104	0.000002
105	0.000002
106	0.000002
107	0.000002
108	0.000003
109	0.000003
110	0.000003
111	0.000002
112	0.000002
113	0.000002
114	0.000002
115	0.000002
116	0.000002
117	0.000002
118	0.000003
119	0.000003
120	0.000003
121	0.000002
122	0.000002
123	0.000002
124	0.000002
125	0.000002
126	0.000002
127	0.000002
128	0.000002
129	0.000003
130	0.000003
131	0.000002
132	0.000002
133	0.000002
134	0.000002
135	0.000002
136	0.000002
137	0.000002
138	0.000002
139	0.000002
140	0.000002
141	0.000002
142	0.000002
143	0.000002
144	0.000002
145	0.000002
146	0.000002
147	0.000002
148	0.000002
149	0.000002
150	0.000002
151	0.000002
152	0.000002
153	0.000002
154	0.000002
155	0.000002
156	0.000002
157	0.000002
158	0.000002
159	0.000002
160	0.000002
161	0.000002
162	0.000002
163	0.000002
164	0.000002
165	0.000002
166	0.000002
167	0.000002
168	0.000002
169	0.000003
170	0.000003
171	0.000003
172	0.000003
173	0.000002
174	0.000002
175	0.000002
176	0.000002
177	0.000002
178	0.000002
179	0.000003
180	0.000003
181	0.000003
182	0.000003
183	0.000003
184	0.000002
185	0.000002
186	0.000002
187	0.000003
188	0.000003
189	0.000003
190	0.000003
191	0.000003
192	0.000003
193	0.000003
194	0.000002
195	0.000002
196	0.000002
197	0.000003
198	0.000003
199	0.000003
200	0.000003
201	0.000002
202	0.000002
203	0.000003
204	0.000003
205	0.000003
206	0.000003
207	0.000003
208	0.000003
209	0.000002
210	0.000002
211	0.000002
212	0.000002
213	0.000003
214	0.000003
215	0.000003
216	0.000003
217	0.000003
218	0.000003
219	0.000002
220	0.000002
221	0.000003
222	0.000003
223	0.000003
224	0.000003
225	0.000003
226	0.000003
227	0.000003
228	0.000003
229	0.000003
230	0.000003
231	0.000003
232	0.000003
233	0.000003
234	0.000003
235	0.000003
236	0.000003
237	0.000003
238	0.000003
239	0.000003
240	0.000003
241	0.000003
242	0.000003
243	0.000003
244	0.000003
245	0.000003
246	0.000003
247	0.000003
248	0.000003
249	0.000003
250	0.000003
251	0.000003
252	0.000003
253	0.000003
254	0.000003
