1	0.000006
2	0.000005
3	0.000005
4	0.000005
5	0.000005
6	0.000005
7	0.000005
8	0.000005
9	0.000006
10	0.000006
11	0.000005
12	0.000005
13	0.000005
14	0.000005
15	0.000005
16	0.000005
17	0.000005
18	0.000005
19	0.000006
20	0.000006
21	0.000005
22	0.000005
23	0.000004
24	0.000004
25	0.000004
26	0.000004
27	0.000004
28	0.000004
29	0.000005
30	0.000005
31	0.000005
32	0.000005
33	0.000004
34	0.000004
35	0.000004
36	0.000004
37	0.000004
38	0.000004
39	0.000005
40	0.000005
41	0.000005
42	0.000005
43	0.000004
44	0.000004
45	0.000004
46	0.000004
47	0.000004
48	0.000004
49	0.000005
50	0.000005
51	0.000005
52	0.000005
53	0.000004
54	0.000004
55	0.000004
56	0.000004
57	0.000004
58	0.000004
59	0.000005
60	0.000005
61	0.000005
62	0.000005
63	0.000004
64	0.000004
65	0.000004
66	0.000004
67	0.000004
68	0.000004
69	0.000005
70	0.000005
71	0.000005
72	0.000005
73	0.000004
74	0.000004
75	0.000004
76	0.000004
77	0.000004
78	0.000005
79	0.000005
80	0.000006
81	0.000006
82	0.000006
83	0.000005
84	0.000005
85	0.000005
86	0.000005
87	0.000005
88	0.000005
89	0.000006
90	0.000006
91	0.000006
92	0.000006
93	0.000005
94	0.000005
95	0.000005
96	0.000005
97	0.000005
98	0.000006
99	0.000006
100	0.000006
101	0.000005
102	0.000005
103	0.000005
104	0.000005
105	0.000005
106	0.000005
107	0.000005
108	0.000006
109	0.000006
110	0.000005
111	0.000005
112	0.000005
113	0.000005
114	0.000005
115	0.000005
116	0.000005
117	0.000005
118	0.000005
119	0.000006
120	0.000006
121	0.000005
122	0.000005
123	0.000005
124	0.000005
125	0.000005
126	0.000005
127	0.000005
128	0.000005
129	0.000005
130	0.000006
131	0.000005
132	0.000005
133	0.000005
134	0.000005
135	0.000005
136	0.000005
137	0.000005
138	0.000005
139	0.000005
140	0.000005
141	0.000005
142	0.000005
143	0.000005
144	0.000005
145	0.000005
146	0.000005
147	0.000005
148	0.000005
149	0.000005
150	0.000005
151	0.000005
152	0.000005
153	0.000005
154	0.000005
155	0.000005
156	0.000005
157	0.000005
158	0.000005
159	0.000005
160	0.000005
161	0.000005
162	0.000005
163	0.000005
164	0.000005
165	0.000005
166	0.000005
167	0.000005
168	0.000005
169	0.000005
170	0.000006
171	0.000006
172	0.000005
173	0.000005
174	0.000005
175	0.000005
176	0.000005
177	0.000005
178	0.000005
179	0.000006
180	0.000006
181	0.000006
182	0.000006
183	0.000005
184	0.000005
185	0.000005
186	0.000005
187	0.000005
188	0.000006
189	0.000006
190	0.000006
191	0.000005
192	0.000006
193	0.000006
194	0.000005
195	0.000005
196	0.000005
197	0.000006
198	0.000006
199	0.000006
200	0.000006
201	0.000005
202	0.000005
203	0.000006
204	0.000006
205	0.000006
206	0.000006
207	0.000006
208	0.000006
209	0.000005
210	0.000004
211	0.000005
212	0.000005
213	0.000006
214	0.000006
215	0.000006
216	0.000006
217	0.000006
218	0.000006
219	0.000005
220	0.000005
221	0.000006
222	0.000006
223	0.000006
224	0.000006
225	0.000006
226	0.000006
227	0.000006
228	0.000006
229	0.000006
230	0.000006
231	0.000006
232	0.000006
233	0.000006
234	0.000006
235	0.000006
236	0.000006
237	0.000006
238	0.000006
239	0.000006
240	0.000006
241	0.000006
242	0.000006
243	0.000006
244	0.000006
245	0.000006
246	0.000006
247	0.000006
248	0.000006
249	0.000006
250	0.000006
251	0.000006
252	0.000006
253	0.000006
